app_id,source,region,date,year,lat,lon,county,land_type,owner,product,active_ingredient,amount,unit,acres,method,activity,project,status,url,pulled
purcac:WEB253585272:32M24N09E16,pur-cac-plumas,northern-sierra,05/06/2025,2025,39.942963,-120.981278,Plumas,ag,32253200260,GARLON 4ULTRA,"TRICLOPYR, BUTOXYETHYL ESTER",44.4205,lbs,30.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB253585293:32M24N09E16,pur-cac-plumas,northern-sierra,06/06/2025,2025,39.942963,-120.981278,Plumas,ag,32253200260,CORNERSTONE PLUS,"GLYPHOSATE, ISOPROPYLAMINE SALT",15.0025,lbs,10.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB253587912:32M22N12E06,pur-cac-plumas,northern-sierra,06/01/2025,2025,39.799832,-120.674462,Plumas,forestry,32252900011,SPORAX,SODIUM TETRABORATE DECAHYDRATE,10.0,lbs,100.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB253589394:32M27N08E36,pur-cac-plumas,northern-sierra,06/17/2025,2025,40.155624,-121.032655,Plumas,forestry,32253200406,ROUNDUP PRO CONCENTRATE HERBICIDE,"GLYPHOSATE, ISOPROPYLAMINE SALT",1022.3908,lbs,238.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB253592880:32M22N12E06,pur-cac-plumas,northern-sierra,07/01/2025,2025,39.799832,-120.674462,Plumas,forestry,32252900011,SPORAX,SODIUM TETRABORATE DECAHYDRATE,15.0,lbs,122.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB253577031:32M23N10E09,pur-cac-plumas,northern-sierra,05/14/2025,2025,39.871962,-120.867858,Plumas,federal,32253206500,AQUAMASTER HERBICIDE,"GLYPHOSATE, ISOPROPYLAMINE SALT",,lbs,48.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB253577031:32M23N10E08,pur-cac-plumas,northern-sierra,05/15/2025,2025,39.872054,-120.886652,Plumas,federal,32253206500,AQUAMASTER HERBICIDE,"GLYPHOSATE, ISOPROPYLAMINE SALT",,lbs,24.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB253577031:32M23N10E05,pur-cac-plumas,northern-sierra,05/13/2025,2025,39.885832,-120.887234,Plumas,federal,32253206500,AQUAMASTER HERBICIDE,"GLYPHOSATE, ISOPROPYLAMINE SALT",810.0384,lbs,31.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB253577031:32M24N10E31,pur-cac-plumas,northern-sierra,05/13/2025,2025,39.899526,-120.906045,Plumas,federal,32253206500,AQUAMASTER HERBICIDE,"GLYPHOSATE, ISOPROPYLAMINE SALT",,lbs,57.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB253577031:32M24N10E32,pur-cac-plumas,northern-sierra,05/13/2025,2025,39.899567,-120.887818,Plumas,federal,32253206500,AQUAMASTER HERBICIDE,"GLYPHOSATE, ISOPROPYLAMINE SALT",,lbs,24.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB253585289:32M24N09E16,pur-cac-plumas,northern-sierra,06/05/2025,2025,39.942963,-120.981278,Plumas,ag,32253200260,PROWL H2O HERBICIDE,PENDIMETHALIN,10.6534,lbs,7.5,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
